"CRN","ARRIVAL_TM","AUTOMOBILE_COUNT","BELTED_DEATH_COUNT","BELTED_SUSP_SERIOUS_INJ_COUNT","BICYCLE_COUNT","BICYCLE_DEATH_COUNT","BICYCLE_SUSP_SERIOUS_INJ_COUNT","BUS_COUNT","CHLDPAS_DEATH_COUNT","CHLDPAS_SUSP_SERIOUS_INJ_COUNT","COLLISION_TYPE","COMM_VEH_COUNT","CONS_ZONE_SPD_LIM","COUNTY","CRASH_MONTH","CRASH_YEAR","DAY_OF_WEEK","DEC_LATITUDE","DEC_LONGITUDE","DISPATCH_TM","DISTRICT","DRIVER_COUNT_16YR","DRIVER_COUNT_17YR","DRIVER_COUNT_18YR","DRIVER_COUNT_19YR","DRIVER_COUNT_20YR","DRIVER_COUNT_50_64YR","DRIVER_COUNT_65_74YR","DRIVER_COUNT_75PLUS","EST_HRS_CLOSED","FATAL_COUNT","HEAVY_TRUCK_COUNT","HORSE_BUGGY_COUNT","HOUR_OF_DAY","ILLUMINATION","INJURY_COUNT","INTERSECTION_RELATED","INTERSECT_TYPE","LANE_CLOSED","LATITUDE","LN_CLOSE_DIR","LOCATION_TYPE","LONGITUDE","MAX_SEVERITY_LEVEL","MCYCLE_DEATH_COUNT","MCYCLE_SUSP_SERIOUS_INJ_COUNT","MOTORCYCLE_COUNT","MUNICIPALITY","NONMOTR_COUNT","NONMOTR_DEATH_COUNT","NONMOTR_SUSP_SERIOUS_INJ_COUNT","NTFY_HIWY_MAINT","PED_COUNT","PED_DEATH_COUNT","PED_SUSP_SERIOUS_INJ_COUNT","PERSON_COUNT","POLICE_AGCY","POSSIBLE_INJ_COUNT","RDWY_SURF_TYPE_CD","RELATION_TO_ROAD","ROADWAY_CLEARED","ROAD_CONDITION","SCH_BUS_IND","SCH_ZONE_IND","SECONDARY_CRASH","SMALL_TRUCK_COUNT","SPEC_JURIS_CD","SUSP_MINOR_INJ_COUNT","SUSP_SERIOUS_INJ_COUNT","SUV_COUNT","TCD_FUNC_CD","TCD_TYPE","TFC_DETOUR_IND","TIME_OF_DAY","TOTAL_UNITS","TOT_INJ_COUNT","UNBELTED_OCC_COUNT","UNB_DEATH_COUNT","UNB_SUSP_SERIOUS_INJ_COUNT","UNK_INJ_DEG_COUNT","UNK_INJ_PER_COUNT","URBAN_RURAL","VAN_COUNT","VEHICLE_COUNT","VULNERABLE_ROAD_USER_COUNT","VULNERABLE_ROAD_USER_DEATH_COUNT","VULNERABLE_ROAD_USER_SER_INJ_COUNT","WEATHER1","WEATHER2","WORKERS_PRES","WORK_ZONE_IND","WORK_ZONE_LOC","WORK_ZONE_TYPE","WZ_CLOSE_DETOUR","WZ_FLAGGER","WZ_LAW_OFFCR_IND","WZ_LN_CLOSURE","WZ_MOVING","WZ_OTHER","WZ_SHLDER_MDN","WZ_WORKERS_INJ_KILLED"
"2021076458","0804","1","0","0","0","0","0","0","0","0","7","0","","67","8","2021","5","40.035509","-75.017129","0804","6","0","0","0","0","0","0","0","0","","0","0","0","8","1","1","N","0","0","40 02:07.833","","0","75 01:01.664","4","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","1","","4.0","","1","N","N","Y","0","","0","0","0","0","0","","804","1","1","1","0","0","0","0","2","0","1","0","0","0","3","","","N","","","","","","","","","",""
"2021055876","0251","2","0","0","0","0","0","0","0","0","4","0","","67","5","2021","1","40.026257","-75.117151","0250","6","0","0","0","0","0","0","0","0","","0","0","0","2","3","0","","1","0","40 01:34.526","","0","75 07:01.743","0","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","N","0","","0","0","1","3","2","","250","6","0","0","0","0","0","0","2","2","6","0","0","0","3","03","","N","","","","","","","","","",""
"2021049277","1245","2","0","0","0","0","0","0","0","0","4","0","","67","5","2021","5","39.991604","-75.228061","1245","6","0","0","0","0","0","0","1","0","","0","0","0","12","1","0","","1","0","39 59:29.774","","0","75 13:41.019","0","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","N","0","","0","0","0","3","3","","1228","2","0","1","0","0","0","0","2","0","2","0","0","0","3","","","N","","","","","","","","","",""
"2021048868","2120","0","0","0","0","0","0","0","0","0","4","0","","67","5","2021","4","39.911026","-75.230433","2115","6","0","0","0","0","0","1","0","0","","0","0","0","21","3","0","","1","1","39 54:39.693","3","0","75 13:49.558","0","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1.0","100.0","9","N","N","N","1","","0","0","1","3","2","Y","2110","2","0","0","0","0","0","0","2","0","2","0","0","0","7","07","","N","","","","","","","","","",""
"2021070394","0905","0","0","0","0","0","0","0","0","0","4","0","","67","7","2021","5","39.941618","-75.220167","0900","6","0","0","0","0","0","0","0","0","","0","1","0","8","1","1","","1","0","39 56:29.823","","0","75 13:12.601","8","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","Y","0","","0","0","2","3","2","","850","3","1","0","0","0","1","0","2","0","3","0","0","0","3","03","","N","","","","","","","","","",""
"2021064315","1049","2","0","0","0","0","0","0","0","0","4","0","","67","6","2021","2","39.975979","-75.159467","1049","6","0","0","0","0","0","0","0","0","","0","0","0","10","1","1","","1","0","39 58:33.526","","0","75 09:34.081","3","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1.0","","1","N","N","N","0","","1","0","0","3","3","","1045","2","1","0","0","0","0","0","2","0","2","0","0","0","3","","","N","","","","","","","","","",""
"2021064376","0048","0","0","0","0","0","0","0","0","0","1","0","","67","6","2021","2","40.033693","-75.145909","0032","6","0","0","0","0","0","0","0","0","","0","0","0","22","3","1","","1","0","40 02:01.293","","0","75 08:45.271","2","0","1","1","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","N","0","","0","1","0","3","2","","2224","2","1","0","0","0","0","0","2","0","2","0","0","0","3","","","N","","","","","","","","","",""
"2021070390","1958","0","0","0","0","0","0","0","0","0","8","0","","67","7","2021","4","39.953597","-75.165049","1932","6","0","0","0","0","0","0","0","0","","0","0","0","19","1","1","","1","0","39 57:12.949","","0","75 09:54.175","8","0","0","0","67301","1","0","0","N","1","0","0","2","67301","0","","1.0","","1","N","N","N","0","","0","0","0","3","2","","1920","2","1","0","0","0","1","0","2","0","1","1","0","0","3","","","N","","","","","","","","","",""
"2021075899","1244","1","0","0","0","0","0","0","0","0","1","0","","67","7","2021","1","39.97677","-75.19771","1218","6","0","0","0","0","0","0","0","0","","0","0","0","12","1","0","N","0","0","39 58:36.373","","0","75 11:51.757","0","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","1.0","","1","N","N","N","0","","0","0","1","0","0","","1217","2","0","0","0","0","0","0","2","0","2","0","0","0","3","","","N","","","","","","","","","",""
"2021039383","1405","2","0","0","0","0","0","0","0","0","4","0","","67","4","2021","6","39.989366","-75.143667","1402","6","0","0","0","0","0","0","0","0","","0","0","0","14","1","1","","1","2","39 59:21.717","3","0","75 08:37.201","3","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","1635.0","1","N","N","N","0","","1","0","2","3","3","Y","1400","4","1","0","0","0","0","0","2","0","4","0","0","0","3","03","","N","","","","","","","","","",""
"2021057919","1810","1","0","0","0","0","0","0","0","0","4","0","","67","5","2021","7","39.973295","-75.234718","1809","6","0","0","0","0","0","1","0","0","","0","0","0","18","3","0","","1","0","39 58:23.861","","0","75 14:04.984","0","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1.0","","9","N","N","N","0","","0","0","1","3","2","","1807","2","0","0","0","0","0","0","2","0","2","0","0","0","7","07","","N","","","","","","","","","",""
"2021076404","0651","1","0","0","0","0","0","0","0","0","5","0","45","67","8","2021","7","40.010352","-75.062879","0651","6","0","0","0","0","0","0","0","0","","0","0","0","6","1","0","N","0","0","40 00:37.268","","0","75 03:46.363","0","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","1.0","","1","N","N","N","0","","0","0","1","0","0","","650","2","0","0","0","0","0","0","2","0","2","0","0","0","3","","Y","Y","4","1","N","N","N","Y","Y","N","Y","N"
"2021049071","0900","1","0","0","0","0","0","0","0","0","4","0","","67","5","2021","7","40.045861","-75.182191","0846","6","0","0","0","0","0","0","0","0","","0","0","0","8","1","0","","1","0","40 02:45.100","","0","75 10:55.887","9","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","9","N","N","N","0","","0","0","0","2","2","","835","2","0","2","0","0","0","1","2","1","2","0","0","0","7","07","","N","","","","","","","","","",""
"2021050839","0937","1","0","0","0","0","0","0","0","0","7","0","","67","5","2021","7","40.0019","-75.106119","0933","6","0","0","0","0","0","0","0","0","","0","0","0","9","1","0","N","0","0","40 00:06.840","","0","75 06:22.030","0","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","4.0","","9","N","N","N","0","","0","0","0","0","0","","923","1","0","0","0","0","0","0","2","0","1","0","0","0","7","07","","N","","","","","","","","","",""
"2021049185","2115","1","0","0","0","0","0","0","0","0","8","0","","67","5","2021","6","40.032131","-75.133487","2111","6","0","0","0","0","0","0","0","0","","0","0","0","21","3","1","","1","0","40 01:55.671","","0","75 08:00.553","3","0","0","0","67301","1","0","0","N","1","0","0","2","67301","0","","1.0","","9","N","N","N","0","","1","0","1","3","3","","2111","3","1","0","0","0","0","0","2","0","2","1","0","0","7","","","N","","","","","","","","","",""
"2021049066","1622","1","0","0","0","0","0","0","0","0","1","0","","67","5","2021","2","40.037828","-75.109235","1616","6","0","0","0","0","0","0","0","0","","0","0","0","16","1","1","N","0","0","40 02:16.181","","0","75 06:33.245","3","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","N","0","","1","0","1","0","0","","1608","2","1","0","0","0","0","0","2","0","2","0","0","0","3","","","N","","","","","","","","","",""
"2021048110","0249","1","0","0","0","0","0","0","0","0","4","0","","67","5","2021","1","39.958465","-75.225185","0248","6","0","0","0","0","0","0","0","0","","0","0","0","2","3","0","","1","0","39 57:30.474","","0","75 13:30.666","9","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1.0","","1","N","N","N","0","","0","0","1","3","2","","210","2","0","0","0","0","0","1","2","0","2","0","0","0","3","","","N","","","","","","","","","",""
"2021059514","0308","1","0","0","0","0","0","0","0","0","5","0","","67","6","2021","1","39.95762","-75.145687","0253","6","0","0","0","0","0","0","0","0","","0","0","0","2","3","0","","1","0","39 57:27.432","","0","75 08:44.473","0","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","Y","0","","0","0","2","3","2","","237","3","0","0","0","0","0","0","2","0","3","0","0","0","3","03","","N","","","","","","","","","",""
"2021075966","1300","0","0","0","0","0","0","0","0","0","8","1","","67","7","2021","4","40.067364","-75.240178","1255","6","0","0","0","0","0","0","0","0","","0","1","0","12","1","2","","2","0","40 04:02.511","","0","75 14:24.642","2","0","0","0","67301","1","0","1","N","1","0","1","2","67301","0","","1.0","","1","N","N","N","0","","0","2","1","0","0","","1245","3","2","1","0","1","0","0","2","0","2","1","0","1","3","03","","N","","","","","","","","","",""
"2021047831","1630","1","0","0","0","0","0","0","0","0","5","0","","67","5","2021","3","39.963779","-75.161166","1613","6","0","0","0","0","0","0","0","0","","0","0","0","15","1","0","","2","0","39 57:49.605","","0","75 09:40.199","9","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","Y","N","0","","0","0","1","3","2","","1520","2","0","0","0","0","0","1","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021054796","1957","0","0","0","0","0","0","0","0","0","5","0","","67","5","2021","6","39.99123","-75.203855","1948","6","0","0","0","0","0","0","0","0","","0","0","0","19","2","1","N","0","1","39 59:28.427","3","0","75 12:13.877","8","0","0","0","67301","0","0","0","N","0","0","0","7","68K01","0","","1.0","2022.0","1","N","N","N","0","","0","0","4","0","0","N","1947","4","1","0","0","0","1","0","2","0","4","0","0","0","3","03","","N","","","","","","","","","",""
"2021053241","1749","0","0","0","0","0","0","0","0","0","5","0","","67","5","2021","6","39.977632","-75.201178","1731","6","0","0","0","0","0","0","0","0","","0","0","0","17","1","0","N","0","0","39 58:39.474","","0","75 12:04.240","0","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","1.0","","9","N","N","N","1","","0","0","1","0","0","","1709","2","0","0","0","0","0","0","2","0","2","0","0","0","7","","","N","","","","","","","","","",""
"2021085648","1718","1","0","0","0","0","0","0","0","0","8","0","","67","9","2021","7","39.983186","-75.175222","1718","6","0","0","0","0","0","0","0","0","","0","0","0","17","1","1","N","0","0","39 58:59.470","","0","75 10:30.800","3","0","0","0","67301","1","0","0","N","1","0","0","2","67301","0","","1.0","","1","N","N","N","0","","1","0","0","0","0","","1718","2","1","0","0","0","0","0","2","0","1","1","0","0","3","03","","N","","","","","","","","","",""
"2021048875","2200","1","0","0","0","0","0","0","0","0","8","0","","67","5","2021","5","39.976286","-75.261153","2144","6","0","0","0","0","0","0","0","0","","0","0","0","20","3","1","N","0","0","39 58:34.630","","0","75 15:40.150","4","0","0","0","67301","1","0","0","N","1","0","0","2","67301","1","","1.0","","1","N","N","N","0","","0","0","0","0","0","","2055","2","1","0","0","0","0","0","2","0","1","1","0","0","3","03","","N","","","","","","","","","",""
"2021048499","2335","0","0","0","0","0","0","0","0","0","1","0","","67","5","2021","7","39.959462","-75.174524","2333","6","0","0","0","0","0","0","0","0","","0","0","0","23","3","0","N","0","0","39 57:34.063","","0","75 10:28.286","9","0","0","0","67301","0","0","0","N","0","0","0","4","68K01","0","","1.0","","1","N","N","N","0","","0","0","2","0","0","","2313","3","0","0","0","0","0","1","2","0","3","0","0","0","3","03","","N","","","","","","","","","",""
"2021078063","0026","2","0","0","0","0","0","0","0","0","1","0","50","67","8","2021","5","39.964718","-75.185241","0022","6","0","0","0","1","0","0","0","0","","0","0","0","0","3","0","N","0","0","39 57:52.985","","0","75 11:06.867","0","0","0","0","67301","0","0","0","N","0","0","0","3","68K01","0","","1.0","","1","N","N","N","0","","0","0","1","0","0","","15","3","0","0","0","0","0","0","2","0","3","0","0","0","3","","Y","Y","4","1","Y","N","Y","Y","N","N","Y","N"
"2021047710","1355","1","0","0","0","0","0","0","0","0","4","0","","67","5","2021","2","39.986644","-75.146396","1349","6","0","0","0","0","0","0","0","0","","0","0","0","13","1","1","","1","0","39 59:11.918","","0","75 08:47.027","3","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","N","0","","1","0","1","3","3","","1313","2","1","1","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021048630","0830","2","0","0","0","0","0","0","0","0","4","0","","67","5","2021","6","39.952083","-75.205584","0827","6","0","0","0","0","0","0","0","0","","0","0","0","8","1","0","","1","0","39 57:07.498","","0","75 12:20.102","0","0","0","0","67301","0","0","0","N","0","0","0","3","67504","0","","1.0","","98","N","N","N","0","","0","0","0","3","2","","825","2","0","0","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021051170","2107","1","0","0","0","0","0","0","0","0","4","0","","67","5","2021","4","39.951094","-75.153569","2103","6","0","0","2","0","0","0","0","0","","0","0","0","21","3","2","","1","2","39 57:03.940","3","0","75 09:12.848","3","0","0","0","67301","1","0","0","N","1","0","0","8","67301","0","","1.0","130.0","9","N","N","N","0","","2","0","1","3","2","Y","2103","3","2","0","0","0","0","0","2","0","2","1","0","0","7","04","","N","","","","","","","","","",""
"2021048876","1550","1","0","0","0","0","0","0","0","0","4","0","","67","5","2021","5","39.97343","-75.160756","1544","6","0","0","0","0","0","0","0","0","","0","0","0","15","1","0","","1","0","39 58:24.348","","0","75 09:38.721","0","0","0","0","67301","0","0","0","N","0","0","0","4","67301","0","","1.0","","1","N","N","N","0","","0","0","1","2","2","","1508","2","0","0","0","0","0","0","2","0","2","0","0","0","3","","","N","","","","","","","","","",""
"2021046946","1610","1","0","0","0","0","0","0","0","0","5","0","","67","5","2021","7","39.962255","-75.242882","1550","6","0","0","0","0","0","0","0","0","","0","0","0","15","1","0","N","0","0","39 57:44.117","","0","75 14:34.376","9","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","6.0","","1","N","N","N","0","","0","0","2","0","0","","1530","3","0","0","0","0","0","1","2","0","3","0","0","0","3","03","","N","","","","","","","","","",""
"2021077264","0843","1","0","0","0","0","0","0","0","0","7","0","","67","8","2021","3","39.907243","-75.228027","0843","6","0","0","0","0","0","0","0","0","","0","0","0","6","3","0","Y","1","0","39 54:26.074","","0","75 13:40.897","9","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","5.0","","1","N","N","N","0","","0","0","0","3","3","","612","1","0","0","0","0","0","1","2","0","1","0","0","0","3","03","","N","","","","","","","","","",""
"2021048102","1744","1","0","0","0","0","0","0","0","0","1","0","","67","5","2021","3","39.960173","-75.137197","1744","6","0","0","0","1","0","0","0","0","","0","0","0","17","1","0","","2","0","39 57:36.624","","0","75 08:13.909","0","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","N","0","","0","0","0","3","2","","1735","2","0","0","0","0","0","0","2","1","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021047742","0055","1","0","0","0","0","0","0","0","0","7","0","","67","5","2021","3","39.961579","-75.154231","0054","6","0","0","0","0","0","0","0","0","","0","0","0","0","3","0","N","0","0","39 57:41.683","","0","75 09:15.230","0","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","4.0","","1","N","N","N","0","","0","0","0","0","0","","47","1","0","0","0","0","0","0","2","0","1","0","0","0","3","03","","N","","","","","","","","","",""
"2021049625","0910","0","0","0","0","0","0","0","0","0","7","0","","67","5","2021","7","40.01017","-75.063296","0910","6","0","0","0","0","0","0","0","0","","0","0","0","9","1","0","N","0","1","40 00:36.611","1","0","75 03:47.867","0","0","0","0","67301","0","0","0","N","0","0","0","3","68K01","0","","3.0","935.0","9","N","N","N","0","","0","0","1","0","0","N","909","1","0","0","0","0","0","0","2","0","1","0","0","0","7","","","N","","","","","","","","","",""
"2021077891","1758","1","0","0","0","0","0","0","0","0","1","0","","67","8","2021","4","39.970984","-75.156275","1721","6","0","0","0","0","0","0","0","0","","0","0","0","17","1","0","N","0","0","39 58:15.543","","0","75 09:22.590","0","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","N","0","","0","0","0","3","2","","1715","2","0","0","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021064355","0210","1","0","0","0","0","0","0","0","0","1","0","","67","6","2021","1","39.970428","-75.149987","0207","6","0","0","0","0","0","0","0","0","","0","0","0","2","3","1","","1","0","39 58:13.542","","0","75 08:59.953","3","0","0","0","67301","0","0","0","N","0","0","0","5","67301","0","","1.0","","1","N","N","N","0","","1","0","1","3","2","","200","2","1","0","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021048138","0021","1","0","0","0","0","0","0","0","0","2","0","","67","5","2021","5","40.04585","-75.082514","0016","6","0","0","0","1","0","0","0","0","","0","0","0","0","3","2","N","0","1","40 02:45.060","2","0","75 04:57.050","3","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1.0","145.0","9","N","N","N","0","","2","0","2","0","0","N","2","4","2","0","0","0","0","0","2","0","4","0","0","0","7","","","N","","","","","","","","","",""
"2021041075","1527","1","0","0","0","0","0","0","0","0","8","0","","67","4","2021","6","40.037951","-75.03772","1526","6","0","0","0","0","0","0","0","0","","0","0","0","15","1","1","N","0","0","40 02:16.622","","0","75 02:15.792","3","0","0","0","67301","1","0","0","N","1","0","0","2","67301","0","","1.0","","1","N","N","N","0","","1","0","0","0","0","","1525","2","1","0","0","0","0","0","2","0","1","1","0","0","3","03","","N","","","","","","","","","",""
"2021046334","0527","1","0","0","0","0","0","0","0","0","4","0","","67","5","2021","6","40.036688","-75.132483","0526","6","0","0","0","0","2","0","0","0","","0","0","0","5","1","2","","1","0","40 02:12.076","","0","75 07:56.939","3","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1.0","","1","N","N","N","0","","2","0","1","3","2","","517","2","2","0","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021068206","1400","1","0","0","0","0","0","0","0","0","1","0","","67","7","2021","7","40.027649","-75.024857","1335","6","0","0","0","1","1","0","0","0","","0","0","0","13","1","0","N","0","1","40 01:39.538","2","0","75 01:29.485","0","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","1.0","1400.0","1","N","N","N","0","","0","0","1","0","0","N","1330","2","0","0","0","0","0","0","2","0","2","0","0","0","3","","","N","","","","","","","","","",""
"2021064167","2135","1","0","0","0","0","0","0","0","0","8","0","","67","6","2021","3","39.925684","-75.179861","2127","6","0","0","0","0","0","0","0","0","","0","0","0","21","3","1","","2","0","39 55:32.464","","0","75 10:47.498","3","0","0","0","67301","1","0","0","N","1","0","0","2","67301","0","","1.0","","1","N","N","N","0","","1","0","0","0","0","","2125","2","1","0","0","0","0","0","2","0","1","1","0","0","3","03","","N","","","","","","","","","",""
"2021044120","1835","2","0","0","0","0","0","0","0","0","1","0","","67","4","2021","6","40.025511","-75.122391","1831","6","0","0","0","0","0","0","0","0","","0","0","0","18","1","1","","1","0","40 01:31.839","","0","75 07:20.608","3","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","N","0","","1","0","0","3","2","","1830","2","1","1","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021038766","1630","1","0","0","0","0","0","0","0","0","4","0","","67","4","2021","3","40.053585","-75.141452","1630","6","0","0","0","0","0","0","0","0","","0","0","0","16","4","1","","5","0","40 03:12.905","","0","75 08:29.228","3","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","99","N","N","N","0","","1","0","1","3","2","","1615","2","1","0","0","0","0","1","2","0","2","0","0","0","99","","","N","","","","","","","","","",""
"2021069795","1700","1","0","0","0","0","0","0","0","0","8","0","","67","7","2021","4","39.950594","-75.145581","1658","6","0","0","0","0","0","0","0","0","","0","0","0","16","1","1","N","0","0","39 57:02.140","","0","75 08:44.090","4","0","0","0","67301","1","0","0","N","1","0","0","2","67301","1","","1.0","","1","N","N","N","1","","0","0","0","0","0","","1646","3","1","0","0","0","0","0","2","0","2","1","0","0","3","03","","N","","","","","","","","","",""
"2021067745","0016","1","0","0","0","0","0","0","0","0","0","0","","67","7","2021","1","39.878514","-75.249884","0016","6","0","0","0","0","0","0","0","0","","0","0","0","0","3","0","N","0","1","39 52:42.650","1","0","75 14:59.583","9","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","1.0","104.0","8","N","N","N","0","","0","0","0","0","0","N","15","1","0","1","0","0","0","1","2","0","1","0","0","0","7","07","","N","","","","","","","","","",""
"2021037723","1745","2","0","0","0","0","0","0","0","0","4","0","","67","4","2021","1","40.042208","-75.078939","1743","6","0","0","0","0","0","0","0","0","","0","0","0","17","1","1","","1","0","40 02:31.948","","0","75 04:44.181","3","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","N","0","","1","0","0","3","3","","1741","3","1","0","0","0","0","0","2","0","3","0","0","0","3","03","","N","","","","","","","","","",""
"2021076516","0029","2","0","0","0","0","0","0","0","0","5","1","","67","5","2021","7","39.980081","-75.105893","0020","6","0","0","0","0","0","0","0","0","","0","1","0","0","3","2","N","0","1","39 58:48.290","2","0","75 06:21.216","8","0","0","0","67301","0","0","0","N","0","0","0","4","68K01","0","","1.0","47.0","9","N","N","N","0","","0","0","0","0","0","N","19","3","2","1","0","0","2","0","2","0","3","0","0","0","7","","","N","","","","","","","","","",""
"2021047524","2043","0","0","0","0","0","0","0","0","0","4","0","","67","5","2021","1","39.991031","-75.101639","2039","6","0","0","0","0","0","1","0","0","","0","0","0","20","3","1","","1","1","39 59:27.713","1","0","75 06:05.900","2","0","1","1","67301","0","0","0","N","0","0","0","3","67301","0","","1.0","2200.0","1","N","N","N","0","","0","1","1","3","2","N","2035","3","1","0","0","0","0","0","2","1","3","0","0","0","3","03","","N","","","","","","","","","",""
"2021037480","2340","2","0","0","0","0","0","0","0","0","4","0","","67","4","2021","7","40.022833","-75.148284","2338","6","0","0","0","0","0","0","0","0","","0","0","0","23","3","0","","5","0","40 01:22.197","","0","75 08:53.823","9","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1.0","","1","N","N","N","0","","0","0","0","3","2","","2330","2","0","2","0","0","0","2","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021038601","2000","0","0","0","0","0","0","0","0","0","8","0","","67","4","2021","3","39.945352","-75.23964","2000","6","0","0","0","0","0","1","0","0","","0","0","0","19","4","1","","2","0","39 56:43.267","","0","75 14:22.705","4","0","0","0","67301","1","0","0","N","0","0","0","2","67301","1","","1.0","","1","N","N","N","0","","0","0","1","0","0","","1958","2","1","0","0","0","0","0","2","0","1","1","0","0","3","03","","N","","","","","","","","","",""
"2021037186","1635","0","0","0","0","0","0","0","0","0","4","0","","67","4","2021","7","40.048179","-75.142744","1625","6","0","0","0","0","0","0","0","0","","0","0","0","14","1","1","N","0","0","40 02:53.445","","7","75 08:33.878","3","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","N","0","","1","0","0","0","0","","1435","2","1","0","0","0","0","1","2","1","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021064349","2005","2","0","0","0","0","0","0","0","0","2","0","","67","6","2021","2","40.008789","-75.127067","2002","6","0","0","0","0","0","1","0","0","","0","0","0","20","4","3","N","0","0","40 00:31.640","","0","75 07:37.440","2","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1.0","","1","N","N","N","0","","2","1","0","0","0","","2002","2","3","0","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021038055","0234","1","0","0","0","0","0","0","0","0","7","0","","67","4","2021","1","39.960452","-75.181239","0226","6","0","0","0","0","0","0","0","0","","0","0","0","2","3","0","","7","1","39 57:37.626","4","8","75 10:52.459","0","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","3.0","300.0","9","N","N","N","0","","0","0","0","0","0","N","224","1","0","0","0","0","0","0","2","0","1","0","0","0","7","07","","N","","","","","","","","","",""
"2021059197","2227","1","0","0","0","0","0","0","0","0","5","0","","67","6","2021","4","39.889543","-75.219081","2216","6","0","0","0","0","1","0","0","0","","0","0","0","21","3","2","N","0","1","39 53:22.354","2","0","75 13:08.693","8","0","0","0","67301","0","0","0","N","0","0","0","3","68K01","0","","1.0","2310.0","1","N","N","N","0","","0","0","1","0","0","N","2150","2","2","0","0","0","2","1","2","0","2","0","0","0","3","","","N","","","","","","","","","",""
"2021038603","1041","1","0","0","0","0","0","0","0","0","4","0","","67","4","2021","4","40.019228","-75.044921","1036","6","0","0","0","0","0","0","0","0","","0","0","0","10","1","1","","2","0","40 01:09.219","","0","75 02:41.715","3","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","N","0","","1","0","1","3","2","","1036","2","1","0","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021037293","1640","1","0","0","0","0","0","0","0","0","4","0","","67","4","2021","7","40.032139","-75.107917","1635","6","0","0","0","0","0","1","0","0","","0","0","0","16","1","2","","2","0","40 01:55.700","","0","75 06:28.500","3","0","0","1","67301","0","0","0","N","0","0","0","3","67301","0","","1.0","","1","N","N","N","0","","2","0","0","0","0","","1615","2","2","0","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
